Arrival time,Boarding stop,Stops to go,Direction
16:34:08,4,11,Gare TGV
16:34:10,12,2,Gare TGV
16:34:31,12,6,Gare TGV
16:34:47,17,1,Gare TGV
16:35:13,13,5,Gare TGV
16:36:08,15,2,Gare TGV
16:36:15,3,6,Gare TGV
16:36:16,11,6,Gare TGV
16:36:24,11,6,Gare TGV
16:37:58,4,7,Gare TGV
16:39:29,5,1,Gare TGV
16:40:01,1,1,Gare TGV
16:40:48,2,10,Gare TGV
16:40:54,14,4,Gare TGV
16:42:02,15,3,Gare TGV
16:42:29,10,7,Gare TGV
16:42:32,13,1,Gare TGV
16:42:54,9,9,Gare TGV
16:43:08,6,12,Gare TGV
16:43:09,17,1,Gare TGV
16:43:18,15,3,Gare TGV
16:43:35,12,6,Gare TGV
16:43:41,14,1,Gare TGV
16:44:17,10,8,Gare TGV
16:44:29,6,10,Gare TGV
16:48:01,2,5,Gare TGV
16:48:09,14,4,Gare TGV
16:48:11,5,13,Gare TGV
16:48:19,10,4,Gare TGV
16:48:51,8,3,Gare TGV
16:48:54,10,8,Gare TGV
16:49:34,12,6,Gare TGV
16:50:45,6,11,Gare TGV
16:51:18,16,1,Gare TGV
16:52:24,3,3,Gare TGV
16:53:44,10,3,Gare TGV
16:53:56,1,3,Gare TGV
16:54:49,5,9,Gare TGV
16:54:49,3,7,Gare TGV
16:54:59,2,13,Gare TGV
16:57:40,9,3,Gare TGV
16:58:09,2,10,Gare TGV
17:00:46,7,7,Gare TGV
17:01:05,13,4,Gare TGV
17:01:35,15,1,Gare TGV
17:01:53,13,1,Gare TGV
17:03:00,16,1,Gare TGV
17:04:25,9,5,Gare TGV
17:04:57,2,6,Gare TGV
17:05:08,10,4,Gare TGV
17:05:14,5,9,Gare TGV
17:05:48,7,9,Gare TGV
17:09:06,16,1,Gare TGV
17:09:50,9,3,Gare TGV
17:10:13,15,3,Gare TGV
17:10:31,2,8,Gare TGV
17:10:51,6,6,Gare TGV
17:10:59,12,6,Gare TGV
17:11:02,15,3,Gare TGV
17:11:48,10,5,Gare TGV
17:11:56,17,1,Gare TGV
17:12:15,2,14,Gare TGV
17:13:41,15,3,Gare TGV
17:13:44,7,8,Gare TGV
17:13:51,15,3,Gare TGV
17:14:51,13,5,Gare TGV
17:15:17,9,7,Gare TGV
17:15:51,6,9,Gare TGV
17:16:22,15,2,Gare TGV
17:17:05,15,3,Gare TGV
17:18:26,5,8,Gare TGV
17:19:03,7,2,Gare TGV
17:19:05,3,3,Gare TGV
17:19:53,4,9,Gare TGV
17:20:31,4,13,Gare TGV
17:21:41,4,13,Gare TGV
17:22:04,6,7,Gare TGV
17:23:22,1,3,Gare TGV
17:23:48,2,8,Gare TGV
17:23:56,2,15,Gare TGV
17:24:30,6,10,Gare TGV
17:24:35,2,11,Gare TGV
17:25:55,10,7,Gare TGV
17:26:02,9,1,Gare TGV
17:26:20,10,5,Gare TGV
17:27:17,7,1,Gare TGV
17:27:39,16,2,Gare TGV
17:28:15,3,13,Gare TGV
17:28:37,14,4,Gare TGV
17:31:32,6,5,Gare TGV
17:31:38,9,4,Gare TGV
17:31:38,7,4,Gare TGV
17:33:16,9,5,Gare TGV
17:34:03,12,3,Gare TGV
17:35:52,14,1,Gare TGV
17:36:42,4,5,Gare TGV
17:36:45,14,1,Gare TGV
17:37:21,11,1,Gare TGV
17:37:32,11,6,Gare TGV
17:37:40,1,17,Gare TGV
17:38:27,9,7,Gare TGV
17:38:53,4,4,Gare TGV
17:39:46,4,13,Gare TGV
17:40:22,5,5,Gare TGV
17:40:35,1,13,Gare TGV
17:40:39,15,1,Gare TGV
17:41:27,13,3,Gare TGV
17:41:34,7,4,Gare TGV
17:42:22,16,1,Gare TGV
17:42:53,17,1,Gare TGV
17:42:55,4,8,Gare TGV
17:43:01,17,1,Gare TGV
17:43:06,13,3,Gare TGV
17:43:07,6,12,Gare TGV
17:43:29,14,3,Gare TGV
17:43:39,12,4,Gare TGV
17:44:12,12,1,Gare TGV
17:44:26,15,3,Gare TGV
17:44:52,13,3,Gare TGV
17:45:27,3,11,Gare TGV
17:45:46,10,5,Gare TGV
17:46:28,7,3,Gare TGV
17:47:05,6,11,Gare TGV
17:47:09,17,1,Gare TGV
17:47:38,1,7,Gare TGV
17:48:19,15,3,Gare TGV
17:49:02,7,7,Gare TGV
17:49:11,15,3,Gare TGV
17:49:55,6,11,Gare TGV
17:50:28,11,6,Gare TGV
17:50:49,1,5,Gare TGV
17:51:25,5,4,Gare TGV
17:51:51,15,2,Gare TGV
17:51:52,13,2,Gare TGV
17:52:17,11,1,Gare TGV
17:53:19,9,5,Gare TGV
17:53:43,15,1,Gare TGV
17:54:47,6,12,Gare TGV
17:56:04,6,2,Gare TGV
17:57:11,16,2,Gare TGV
17:57:30,17,1,Gare TGV
17:58:24,16,1,Gare TGV
17:58:31,4,2,Gare TGV
17:58:42,1,11,Gare TGV
17:59:52,2,15,Gare TGV
18:01:09,7,3,Gare TGV
18:01:14,13,5,Gare TGV
18:02:23,10,3,Gare TGV
18:03:43,8,4,Gare TGV
18:03:46,14,1,Gare TGV
18:03:59,12,5,Gare TGV
18:04:48,10,7,Gare TGV
18:05:21,4,14,Gare TGV
18:05:30,2,10,Gare TGV
18:06:47,16,2,Gare TGV
18:07:52,6,3,Gare TGV
18:08:02,6,8,Gare TGV
18:08:41,14,2,Gare TGV
18:08:50,9,1,Gare TGV
18:09:32,9,9,Gare TGV
18:10:32,15,2,Gare TGV
18:11:55,6,10,Gare TGV
18:12:03,8,10,Gare TGV
18:12:11,2,13,Gare TGV
18:12:13,12,6,Gare TGV
18:12:23,9,4,Gare TGV
18:13:45,12,6,Gare TGV
18:15:42,15,3,Gare TGV
18:15:47,2,10,Gare TGV
18:15:54,10,4,Gare TGV
18:16:19,7,7,Gare TGV
18:17:17,1,14,Gare TGV
18:18:28,1,1,Gare TGV
18:18:37,14,2,Gare TGV
18:19:06,14,3,Gare TGV
18:19:33,13,5,Gare TGV
18:19:49,4,7,Gare TGV
18:20:25,17,1,Gare TGV
18:22:00,8,9,Gare TGV
18:22:09,17,1,Gare TGV
18:23:31,10,8,Gare TGV
18:23:37,3,11,Gare TGV
18:24:01,17,1,Gare TGV
18:24:08,15,1,Gare TGV
18:24:21,13,5,Gare TGV
18:25:07,16,1,Gare TGV
18:27:21,16,1,Gare TGV
18:27:38,15,1,Gare TGV
18:28:06,11,5,Gare TGV
18:28:17,8,5,Gare TGV
18:28:36,6,9,Gare TGV
18:29:43,2,9,Gare TGV
18:32:05,10,1,Gare TGV
18:32:49,11,2,Gare TGV
18:33:18,7,2,Gare TGV
18:33:19,17,1,Gare TGV
18:33:28,13,5,Gare TGV
18:33:34,17,1,Gare TGV
18:33:55,1,7,Gare TGV
18:34:27,15,2,Gare TGV
18:35:30,2,5,Gare TGV
18:35:32,13,5,Gare TGV
18:37:39,8,9,Gare TGV
18:39:52,3,11,Gare TGV
18:40:20,14,3,Gare TGV
18:40:33,15,2,Gare TGV
18:41:06,10,2,Gare TGV
18:42:40,9,6,Gare TGV
18:43:20,13,3,Gare TGV
18:44:11,6,11,Gare TGV
18:45:49,9,5,Gare TGV
18:46:20,12,6,Gare TGV
18:46:57,17,1,Gare TGV
18:49:12,8,3,Gare TGV
18:49:16,11,4,Gare TGV
18:49:20,5,5,Gare TGV
18:49:28,5,11,Gare TGV
18:49:42,6,7,Gare TGV
18:49:56,6,8,Gare TGV
18:50:07,2,5,Gare TGV
18:50:31,4,5,Gare TGV
18:51:29,16,2,Gare TGV
18:52:21,16,2,Gare TGV
18:52:53,6,6,Gare TGV
18:56:10,15,1,Gare TGV
18:56:45,4,12,Gare TGV
18:57:30,14,3,Gare TGV
18:57:55,16,1,Gare TGV
18:58:27,3,14,Gare TGV
18:59:28,14,1,Gare TGV
18:59:32,16,1,Gare TGV
19:00:22,12,1,Gare TGV
19:01:40,10,8,Gare TGV
19:01:52,9,9,Gare TGV
19:02:13,10,2,Gare TGV
19:02:50,9,7,Gare TGV
19:03:06,8,5,Gare TGV
19:03:32,2,13,Gare TGV
19:04:19,14,2,Gare TGV
19:06:10,1,4,Gare TGV
19:08:39,7,3,Gare TGV
19:08:52,13,3,Gare TGV
19:09:17,10,3,Gare TGV
19:10:17,7,7,Gare TGV
19:10:23,17,1,Gare TGV
19:11:11,13,5,Gare TGV
19:12:41,5,11,Gare TGV
19:13:15,14,1,Gare TGV
19:14:31,14,1,Gare TGV
19:14:36,14,1,Gare TGV
19:16:28,5,8,Gare TGV
19:17:28,2,4,Gare TGV
19:17:33,4,7,Gare TGV
19:18:45,3,12,Gare TGV
19:18:52,2,9,Gare TGV
19:19:37,14,4,Gare TGV
19:20:13,11,4,Gare TGV
19:20:55,11,6,Gare TGV
19:23:20,4,3,Gare TGV
19:23:25,17,1,Gare TGV
19:23:54,14,1,Gare TGV
19:24:01,14,2,Gare TGV
19:24:04,1,14,Gare TGV
19:24:44,15,2,Gare TGV
19:25:17,11,4,Gare TGV
19:26:01,8,5,Gare TGV
19:27:04,5,2,Gare TGV
19:27:41,13,3,Gare TGV
19:27:50,8,7,Gare TGV
19:28:25,14,2,Gare TGV
19:28:40,7,3,Gare TGV
19:28:53,12,6,Gare TGV
19:29:00,13,3,Gare TGV
19:30:11,9,7,Gare TGV
19:30:44,17,1,Gare TGV
19:31:05,2,1,Gare TGV
19:32:17,6,9,Gare TGV
19:32:47,8,8,Gare TGV
19:33:03,4,8,Gare TGV
19:33:14,10,8,Gare TGV
19:33:49,10,1,Gare TGV
19:36:54,5,3,Gare TGV
19:37:03,15,2,Gare TGV
19:37:33,1,8,Gare TGV
19:37:53,12,5,Gare TGV
19:38:11,1,14,Gare TGV
19:38:17,6,11,Gare TGV
19:39:33,15,2,Gare TGV
19:39:48,14,4,Gare TGV
19:40:28,6,3,Gare TGV
19:41:19,3,2,Gare TGV
19:42:14,13,4,Gare TGV
19:42:30,5,6,Gare TGV
19:43:13,1,12,Gare TGV
19:45:40,2,3,Gare TGV
19:45:55,3,12,Gare TGV
19:47:04,3,3,Gare TGV
19:48:17,8,3,Gare TGV
19:49:14,8,6,Gare TGV
19:49:17,17,1,Gare TGV
19:50:08,6,10,Gare TGV
19:50:13,11,3,Gare TGV
19:51:15,4,7,Gare TGV
19:52:08,5,7,Gare TGV
19:52:32,4,2,Gare TGV
19:52:45,15,2,Gare TGV
19:52:47,1,7,Gare TGV
19:52:58,15,1,Gare TGV
19:54:08,16,2,Gare TGV
19:54:34,9,8,Gare TGV
19:55:05,17,1,Gare TGV
19:55:11,9,9,Gare TGV
19:59:01,16,1,Gare TGV
19:59:15,16,1,Gare TGV
19:59:19,16,2,Gare TGV
19:59:48,10,8,Gare TGV
19:59:54,14,2,Gare TGV
20:00:15,16,2,Gare TGV
20:01:01,12,5,Gare TGV
20:01:21,12,3,Gare TGV
20:02:02,4,11,Gare TGV
20:02:05,2,10,Gare TGV
20:05:33,14,2,Gare TGV
20:14:10,4,12,Gare TGV
20:16:09,12,3,Gare TGV
20:19:08,9,8,Gare TGV
20:23:33,10,5,Gare TGV
20:24:07,11,3,Gare TGV
20:25:51,15,2,Gare TGV
20:29:00,9,9,Gare TGV
20:32:15,10,1,Gare TGV
20:34:41,6,12,Gare TGV
20:35:51,6,8,Gare TGV
20:41:58,17,1,Gare TGV
20:44:36,6,9,Gare TGV
20:44:45,3,11,Gare TGV
20:47:55,12,5,Gare TGV
20:48:26,11,2,Gare TGV
20:49:51,16,1,Gare TGV
20:50:39,17,1,Gare TGV
20:51:12,9,2,Gare TGV
20:58:11,11,6,Gare TGV
21:02:03,13,5,Gare TGV
21:05:18,15,2,Gare TGV
21:06:05,15,2,Gare TGV
21:07:21,16,2,Gare TGV
21:07:32,14,3,Gare TGV
21:09:39,2,4,Gare TGV
21:10:05,11,7,Gare TGV
21:10:49,6,11,Gare TGV
21:11:08,7,7,Gare TGV
21:11:11,8,9,Gare TGV
21:11:29,8,1,Gare TGV
21:11:42,12,1,Gare TGV
21:12:16,4,3,Gare TGV
21:12:19,14,2,Gare TGV
21:13:46,1,6,Gare TGV
21:15:18,3,11,Gare TGV
21:17:05,11,7,Gare TGV
21:21:20,12,2,Gare TGV
21:25:22,2,2,Gare TGV
21:26:57,7,11,Gare TGV
21:29:21,12,3,Gare TGV
21:31:41,9,4,Gare TGV
21:35:31,13,4,Gare TGV
21:35:33,6,2,Gare TGV
21:36:43,11,2,Gare TGV
21:37:30,14,2,Gare TGV
21:37:31,10,3,Gare TGV
21:42:01,2,15,Gare TGV
21:43:49,11,3,Gare TGV
21:45:02,11,2,Gare TGV
21:49:58,14,3,Gare TGV
21:52:26,15,1,Gare TGV
21:53:43,6,9,Gare TGV
21:57:56,16,2,Gare TGV
22:02:18,7,3,Gare TGV
22:02:38,17,1,Gare TGV
22:03:21,4,14,Gare TGV
22:09:07,7,10,Gare TGV
22:11:38,11,6,Gare TGV
22:14:22,9,2,Gare TGV
22:15:23,1,8,Gare TGV
22:26:37,1,8,Gare TGV
22:41:56,15,1,Gare TGV
22:46:32,7,2,Gare TGV
22:46:52,17,1,Gare TGV
23:02:30,3,13,Gare TGV
23:06:21,7,4,Gare TGV
23:08:35,1,7,Gare TGV
23:09:00,7,4,Gare TGV
23:10:23,1,9,Gare TGV
23:11:10,4,12,Gare TGV
23:11:52,11,5,Gare TGV
23:12:34,13,3,Gare TGV
23:20:10,6,2,Gare TGV
23:21:32,5,8,Gare TGV
23:22:24,10,6,Gare TGV
23:22:43,15,3,Gare TGV
23:25:17,12,5,Gare TGV
23:25:28,6,10,Gare TGV
23:29:31,12,6,Gare TGV
23:31:10,13,1,Gare TGV
23:31:29,14,1,Gare TGV
23:31:39,5,4,Gare TGV
23:33:16,16,2,Gare TGV
23:41:52,5,2,Gare TGV
23:48:00,7,5,Gare TGV
23:50:25,17,1,Gare TGV
23:52:19,12,3,Gare TGV
23:53:14,15,2,Gare TGV
23:53:25,8,1,Gare TGV
23:54:54,10,3,Gare TGV
23:56:19,14,3,Gare TGV
23:57:59,7,4,Gare TGV
